index,account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource
306,dmss_mr,2026-05-18T06:55:29.000Z,"bu ibu ada yg anaknya punya kejang trs di imunisasi DPT 1 ga ya?  ga tega waktu nangis kejer kek gini sampe dia kejang lagi. padahal udah dikasih DSA obat penurun panas khusus anak yg punya riwayat kejang  Translate 1/2 bu ibu ada yg anaknya punya kejang trs di imunisasi DPT 1 ga ya?  ga tega waktu nangis kejer kek gini sampe dia kejang lagi. padahal udah dikasih DSA obat penurun panas khusus anak yg punya riwayat kejang",https://www.threads.com/@dmss_mr/post/DYeIBkuk6FE,"",0,0,0,0,NaN
307,ajengmonaa,2025-04-22T23:56:33.000Z,"Ngeliat fenomena ibu2 yg ga mau imunisasi anaknya, aku jd berniat kalo nanti anak mau bawa calonnya ke rumah aku minta dulu bukti imunisasinya. Ngeliat fenomena ibu2 yg ga mau imunisasi anaknya, aku jd berniat kalo nanti anak mau bawa calonnya ke rumah aku minta dulu bukti imunisasinya. Aku gamau ah besanan sm orang yg manja, bebel & gamau pinter 😭  Translate 1/3 Aku gamau ah besanan sm orang yg manja, bebel & gamau pinter 😭",https://www.threads.com/@ajengmonaa/post/DIxKD3dyQ8M,"",88,0,2400,0,NaN
308,camelia_peony21,2026-05-09T05:41:14.000Z,"Bila org tya Aku seronok ke refuse vaksin n digelar antivaksin Aku cakap Aku sgt2 gembira dgn pilihan yg Aku buat sekurg-,kurgnya Aku tak perlu jejak Kaki ke hospital selalu n tidak sesak² ikut ambik no giliran,alhamdulillah Allah sebaik² pelindung,Bila Aku tgk org yg full dose kejap2 ulang alik ke hospital Aku sedar yg nikmat kesihatan yg sihat itu terlalu Mahal utkku.  Translate Bila org tya Aku seronok ke refuse vaksin n digelar antivaksin Aku cakap Aku sgt2 gembira dgn pilihan yg Aku buat sekurg-,kurgnya Aku tak perlu jejak Kaki ke hospital selalu n tidak sesak² ikut ambik no giliran,alhamdulillah Allah sebaik² pelindung,Bila Aku tgk org yg full dose kejap2 ulang alik ke hospital Aku sedar yg nikmat kesihatan yg sihat itu terlalu Mahal utkku.",https://www.threads.com/@camelia_peony21/post/DYG0X3Sn_n9,"",0,0,0,0,NaN
309,dramirulamzar,2026-05-19T06:37:57.000Z,"Hujah antivaksin;: ""Dr tau apa, dr sendiri tengok ke macam mana vaksin tu dihasilkan?"" Hujah antivaksin;: ""Dr tau apa, dr sendiri tengok ke macam mana vaksin tu dihasilkan?"" Dulu susah nak jawab. Sekarang, voila! Saya tengok the whole thing! Dulu susah nak jawab. Sekarang, voila! Saya tengok the whole thing! Bermula dari cell bank, propagation, harvesting, isolation, purification, formulation, filling, visual inspection, dan akhir sekali quality control. Bermula dari cell bank, propagation, harvesting, isolation, purification, formulation, filling, visual inspection, dan akhir sekali quality control. Dr Amirul dah naik level!  Translate 1/2 Dr Amirul dah naik level!",https://www.threads.com/@dramirulamzar/post/DYgqz9yEWne,"",0,0,1700,0,NaN
310,esadeaz,2026-02-05T04:12:58.000Z,"Katanya antivaksin Katanya antivaksin Pas kena paku karat panik karena ga disuntik anti tetanus Pas kena paku karat panik karena ga disuntik anti tetanus Idih alah!  Translate Idih alah!",https://www.threads.com/@esadeaz/post/DUXMV7TEhuH,"",0,0,1600,0,NaN
311,farahanani33,2026-05-09T23:07:22.000Z,"Tak setuju bukannya bermaksud terus jadi anti. Tak setuju bukannya bermaksud terus jadi anti. Tetapi kalau bab antivaksin memang semua dia bungkus sekali takde pilih pilih dah otak benak tu. Tetapi kalau bab antivaksin memang semua dia bungkus sekali takde pilih pilih dah otak benak tu. Vitamin K pun dia anggap racun. Vitamin K pun dia anggap racun. Itulah masalah otak antivaksin ni, dia macam ada urat putus sikit. Itulah masalah otak antivaksin ni, dia macam ada urat putus sikit.",https://www.threads.com/@farahanani33/post/DYIsF5OEzlg,"",0,0,0,0,NaN
312,fajrianhaikalfaros,2026-03-09T06:51:59.000Z,"Dokter sekaligus Ustadz mendukung vaksin ✅ Temen gue Hafizh Quran plus dokter dukung vaksin ✅ Guru gue koas ahli oncology KHOM plus Islam nya sangat kuat dukung vaksin ✅ Dokter sekaligus Ustadz mendukung vaksin ✅ Temen gue Hafizh Quran plus dokter dukung vaksin ✅ Guru gue koas ahli oncology KHOM plus Islam nya sangat kuat dukung vaksin ✅ Ente bukan siapa2 gapernah belajar ilmu kedokteran & sains—> antivaksin dan sok2an bilang kami antek yahudi,Dajjal dll Naudzubillahiminzalik. Its sickening, gimana klo sebenrnya yg kena fitnah dunia itu kalian para antivaksin  Translate Ente bukan siapa2 gapernah belajar ilmu kedokteran & sains—> antivaksin dan sok2an bilang kami antek yahudi,Dajjal dll Naudzubillahiminzalik. Its sickening, gimana klo sebenrnya yg kena fitnah dunia itu kalian para antivaksin",https://www.threads.com/@fajrianhaikalfaros/post/DVp3-mVkQw4,"",48,0,3500,0,NaN
313,fajrianhaikalfaros,2026-02-17T19:58:27.000Z,"Wait, kynov ini lulusan komunikasi, cuma modal pelatihan abal2 but brani ngotot nyebarin antivaksin ampe bikin orang takut vaksin?Girl, klo postingan lo lenyap bsk, kita smua malah tepuk tangan lega.Pernah belajar imunologi, epidemiologi/ kedokteran berbasis EBM apa cm buat orang bahaya? Lo bukan nolong nyawa lo malah ngejebak orang kena penyakit yang bisa dicegah!Trus lo nuduh gw matiin rezeki lo? Lo bukan ahli. Lo ancaman kesehatan masyarakat. Bayar korban lo atas bahaya yg lo sebarkan.The END  Translate Wait, kynov ini lulusan komunikasi, cuma modal pelatihan abal2 but brani ngotot nyebarin antivaksin ampe bikin orang takut vaksin?Girl, klo postingan lo lenyap bsk, kita smua malah tepuk tangan lega.Pernah belajar imunologi, epidemiologi/ kedokteran berbasis EBM apa cm buat orang bahaya? Lo bukan nolong nyawa lo malah ngejebak orang kena penyakit yang bisa dicegah!Trus lo nuduh gw matiin rezeki lo? Lo bukan ahli. Lo ancaman kesehatan masyarakat. Bayar korban lo atas bahaya yg lo sebarkan.The END",https://www.threads.com/@fajrianhaikalfaros/post/DU3yFcvk58-,"",0,0,0,0,NaN
314,dr.anisa_ch,2026-03-27T06:58:53.000Z,"dr.anisa_chVerified Sejawat yang meninggal karena campak saat bertugas …  Masih adakah orang yang dzalim seperti bude wellness yang ANTIVAKSIN ?  Sadar atau tidak menyebarkan informasi salah yang tidak sesuai dengan ranah bisa berimpact dosa jariyah ..  Yang ANTIVAKSIN gak cm mendzalimi anak nya tapi juga orang lain diantaranya para nakes yg merawat kaian  . Semoga husnul khatiman untuk beliau2 ini & tidak ada lagi antivaksin2 di Indo  Translate Sejawat yang meninggal karena campak saat bertugas …  Masih adakah orang yang dzalim seperti bude wellness yang ANTIVAKSIN ?  Sadar atau tidak menyebarkan informasi salah yang tidak sesuai dengan ranah bisa berimpact dosa jariyah ..  Yang ANTIVAKSIN gak cm mendzalimi anak nya tapi juga orang lain diantaranya para nakes yg merawat kaian  . Semoga husnul khatiman untuk beliau2 ini & tidak ada lagi antivaksin2 di Indo",https://www.threads.com/@dr.anisa_ch/post/DWYPE8hFNVW,"",1100,1300,10200,867,NaN
315,dr.aliphildan,2026-02-11T17:42:06.000Z,"dr.aliphildanVerified Pada akhirnya, kaum anti-vaksin bakal jadi pencari-vaksin kalo dia atau org dekatnya kena gigit anjing/kucing liar 🤥🙏🏻 #izin  Translate Pada akhirnya, kaum anti-vaksin bakal jadi pencari-vaksin kalo dia atau org dekatnya kena gigit anjing/kucing liar 🤥🙏🏻 #izin",https://www.threads.com/@dr.aliphildan/post/DUoFth6D0Sc,"",0,0,1200,0,NaN
316,dok.iwp_paru,2026-02-09T09:59:58.000Z,"Buat kalian yang ngotot anti vaksin dengan segala alasan nya 🗣️ Buat kalian yang ngotot anti vaksin dengan segala alasan nya 🗣️ Ini sedikit saya sharing pendapat saya terhadap “argumen” antivaksin, tentunya secara sains 🧠 Ini sedikit saya sharing pendapat saya terhadap “argumen” antivaksin, tentunya secara sains 🧠 Kesalahan logika #1:  “Zaman dulu nggak ada vaksin, manusia tetap hidup” Kesalahan logika #1:  “Zaman dulu nggak ada vaksin, manusia tetap hidup” Iya. Yang hidup lolos seleksi alam, Yang meninggal juga banyak. Iya. Yang hidup lolos seleksi alam, Yang meninggal juga banyak. Faktanya: Dulu polio bikin lumpuh permanen Campak bikin buta & ensefalitis Faktanya: Dulu polio bikin lumpuh permanen Campak bikin buta & ensefalitis Inget ya! Vaksin bukan bikin manusia kebal, tapi menghentikan “pemakaman massal”  Translate 1/6 Inget ya! Vaksin bukan bikin manusia kebal, tapi menghentikan “pemakaman massal”",https://www.threads.com/@dok.iwp_paru/post/DUiHO7EgWkS,"anti vaksin",0,0,0,0,NaN
317,dhikahayuningsari,2026-02-04T01:55:56.000Z,"Maaf mau tanya? Bertanya dg nada lembut.. rujukan scientist untuk antivaks apakah hanya dari dokter ini saja ya? @dr.michaeljp.mhad Karena kebanyakan yg saya baca, mengutipny dari dokter ini saja. Sedangkan mayoritas dokter menganjurkan vaksin. Kenapa lbh percaya pada segelintir org? Terus katanya ada juga dokter yg antivaksin, kenapa dokter dokter antivaks ini nggak bikin rs sendiri gitu... biar yg antivaks nggak bingung bingung tuh untuk cari rs, misal anaknya digigit anjing biar penanganannya  Translate 1/2 Maaf mau tanya? Bertanya dg nada lembut.. rujukan scientist untuk antivaks apakah hanya dari dokter ini saja ya? @dr.michaeljp.mhad @dr.michaeljp.mhad Karena kebanyakan yg saya baca, mengutipny dari dokter ini saja. Sedangkan mayoritas dokter menganjurkan vaksin. Kenapa lbh percaya pada segelintir org? Terus katanya ada juga dokter yg antivaksin, kenapa dokter dokter antivaks ini nggak bikin rs sendiri gitu... biar yg antivaks nggak bingung bingung tuh untuk cari rs, misal anaknya digigit anjing biar penanganannya",https://www.threads.com/@dhikahayuningsari/post/DUUX3ZMDwf_,"",0,0,0,0,NaN
318,norfazilah.abdmohd,2026-01-29T00:04:25.000Z,"norfazilah.abdmohdVerified SURAT “TOLAK VAKSIN” & HAK SEBENAR IBU BAPA ; JANGAN KELIRUKAN MASYARAKAT SURAT “TOLAK VAKSIN” & HAK SEBENAR IBU BAPA ; JANGAN KELIRUKAN MASYARAKAT Semalam ada orang tunjuk ada fake acc sebarkan surat balas pada surat penolakan vaksin yang digunakan oleh antivaksin sebelum ini di Thread. Semalam ada orang tunjuk ada fake acc sebarkan surat balas pada surat penolakan vaksin yang digunakan oleh antivaksin sebelum ini di Thread. Jangan gelak lagi. Baca sampai habis ok. Jangan gelak lagi. Baca sampai habis ok. 1. Pertama sekali, perlu diperjelaskan ; Tiada satu pun undang-undang di Malaysia yang mewajibkan vaksin kanak-kanak sebagai syarat pendidikan. 1. Pertama sekali, perlu diperjelaskan ; Tiada satu pun undang-undang di Malaysia yang mewajibkan vaksin kanak-kanak sebagai syarat pendidikan. Itu fakta ⤵️  Translate 1/2 Itu fakta ⤵️",https://www.threads.com/@norfazilah.abdmohd/post/DUEuVbHkqnm,"",0,0,0,0,NaN
319,dr.aliphildan,2026-04-21T07:31:25.000Z,"dr.aliphildanVerified update: fenomena bude w*llness dkk udah sampe ke kemenkes. hari ini doklip berkesempatan untuk menyampaikan soal isu-isu imunisasi di indonesia saat ini, termasuk gerakan para anti-vaksin di forum tematik bakohumas. update: fenomena bude w*llness dkk udah sampe ke kemenkes. hari ini doklip berkesempatan untuk menyampaikan soal isu-isu imunisasi di indonesia saat ini, termasuk gerakan para anti-vaksin di forum tematik bakohumas. semoga apa yang aku sampaikan bisa jadi jembatan antara ilmu dan masyarakat, antara data dan kepercayaan. semoga apa yang aku sampaikan bisa jadi jembatan antara ilmu dan masyarakat, antara data dan kepercayaan. kita semua berharap bisa melindungi lebih banyak nyawa lewat komunikasi yang tepat 🤍  Translate kita semua berharap bisa melindungi lebih banyak nyawa lewat komunikasi yang tepat 🤍",https://www.threads.com/@dr.aliphildan/post/DXYqrEoD_mK,"",0,0,2000,0,NaN
320,ana_konda_home,2026-05-20T09:15:02.000Z,"Yg menggelupur tak tentu hala bila cerita keburukan kesan Vaxx tu dh kenapa? Dah kena sihir pemikat ke sampai tak boleh dikritik lgsung. Antivaksin kena kritik, kena kutuk, maki aib, relaks je. Baru je cuit sikit V, dah menggelupur bawak 1 batalion serang kite, takut tau kite, awaaaa. 😢 Yg menggelupur tak tentu hala bila cerita keburukan kesan Vaxx tu dh kenapa? Dah kena sihir pemikat ke sampai tak boleh dikritik lgsung. Antivaksin kena kritik, kena kutuk, maki aib, relaks je. Baru je cuit sikit V, dah menggelupur bawak 1 batalion serang kite, takut tau kite, awaaaa. 😢 Di fb org dh mula sedar. Di thread ni masih ramai yg sgt taksub cinta dgn air racun zionis tu. Mcm berkiblatkan WHO pun ada.  Translate Di fb org dh mula sedar. Di thread ni masih ramai yg sgt taksub cinta dgn air racun zionis tu. Mcm berkiblatkan WHO pun ada.",https://www.threads.com/@ana_konda_home/post/DYjhlU4klc_,"",0,0,0,0,NaN
321,adamprabata,2026-02-26T05:30:15.000Z,"adamprabataVerified Sederhana, tapi anti-vaksin tidak suka 🙏 Sederhana, tapi anti-vaksin tidak suka 🙏",https://www.threads.com/@adamprabata/post/DVNZ4Z7kt6s,"",0,0,0,0,NaN
322,megaaryani,2026-04-15T08:26:46.000Z,"Udahhh lagi tenaang hidupp saayaa.. adaaaa aja golongan antivaksin muncul yang terakhir ini lebih mencengangkan. Bikin utas menjelekan dokter dan nakes yang memberantas antivaksin dan berharap simpati pake akun gak jelas. Ternyata dia dokter dan antivaksin. Dan komen disana disini banyak bgt.. tapi masih praktek dan makan uang dari pasien yang sakit. Gilaa munafik banget. Dan yang paling gedeknya lagi selalu bawa2 agama(ekstremisme). Stop deh yaa bikin agama islam jadi jelek trus dimata orang.  Translate 1/2 Udahhh lagi tenaang hidupp saayaa.. adaaaa aja golongan antivaksin muncul yang terakhir ini lebih mencengangkan. Bikin utas menjelekan dokter dan nakes yang memberantas antivaksin dan berharap simpati pake akun gak jelas. Ternyata dia dokter dan antivaksin. Dan komen disana disini banyak bgt.. tapi masih praktek dan makan uang dari pasien yang sakit. Gilaa munafik banget. Dan yang paling gedeknya lagi selalu bawa2 agama(ekstremisme). Stop deh yaa bikin agama islam jadi jelek trus dimata orang.",https://www.threads.com/@megaaryani/post/DXJUPPBAdzH,"",0,0,0,0,NaN
323,fajrianhaikalfaros,2026-05-01T06:54:03.000Z,"Dengan pengguna Threads aktif di Indonesia sekitar 8,2 juta pengguna, platform ini sebenarnya masih cukup kecil dibanding IG/TikTok, tapi justru itu peluang besar supaya ekosistemnya tetap sehat dan nggak keburu dipenuhi narasi SESAT ANTIVAX & ANTI-MEDIS. Dengan pengguna Threads aktif di Indonesia sekitar 8,2 juta pengguna, platform ini sebenarnya masih cukup kecil dibanding IG/TikTok, tapi justru itu peluang besar supaya ekosistemnya tetap sehat dan nggak keburu dipenuhi narasi SESAT ANTIVAX & ANTI-MEDIS. 1. Jangan quote/repost konten mreka. JADI MENDING SCREENSHOOT dan buat postingan sendiri. 1. Jangan quote/repost konten mreka. JADI MENDING SCREENSHOOT dan buat postingan sendiri. 2. Follow Dokter, Apoteker, Ahli Gizi, Tenaga Medis lainnya yang credible JIKA ADA TENAGA MEDIS YANG ANTIVAKSIN —> AUTO BLOKIR dan jangan pernah ikuti  Translate 2. Follow Dokter, Apoteker, Ahli Gizi, Tenaga Medis lainnya yang credible JIKA ADA TENAGA MEDIS YANG ANTIVAKSIN —> AUTO BLOKIR dan jangan pernah ikuti",https://www.threads.com/@fajrianhaikalfaros/post/DXyWWM2CCss,"",0,0,0,0,NaN
324,thedressar,2026-05-24T15:59:55.000Z,"Sebenarnya kan, personally, aku tak kisah pun kalau kau tak nak ambik vaksin. Yang jadi menyampah nya bila semua benda kau cakap salah vaksin. Itu satu masalah, masalah kedua pulak, sampai nak tuduh kitorang staff medical ni sembah Dajjal, dah kenapa? Tak boleh bukak sikit ke minda tu?  Translate Sebenarnya kan, personally, aku tak kisah pun kalau kau tak nak ambik vaksin. Yang jadi menyampah nya bila semua benda kau cakap salah vaksin. Itu satu masalah, masalah kedua pulak, sampai nak tuduh kitorang staff medical ni sembah Dajjal, dah kenapa? Tak boleh bukak sikit ke minda tu?",https://www.threads.com/@thedressar/post/DYujGVPk2Fh,"thedressar",0,0,0,0,NaN
325,hannenvy,2026-05-25T08:19:20.000Z,"Momsss, aku pendatang di Cikarang Selatan, dd pgn vaksin DPT 3 di DSA. Momsss, aku pendatang di Cikarang Selatan, dd pgn vaksin DPT 3 di DSA. Ada rekomendasi DSA siapa? sekalian tempat prakteknya dmn yaa🥹  Translate Ada rekomendasi DSA siapa? sekalian tempat prakteknya dmn yaa🥹",https://www.threads.com/@hannenvy/post/DYwTLwTk-8l,"Mom Threads",0,0,0,0,NaN
326,bapaksiorli,2026-04-26T01:59:33.000Z,"Saya sebagai dokter yang uda belajar tentang kedoteran khususnya vaksin selama lebih kurang 9tahun lebih, akhirnya memutuskan untuk tidak memvaksin anak saya sendiri.  Translate 1/2 Saya sebagai dokter yang uda belajar tentang kedoteran khususnya vaksin selama lebih kurang 9tahun lebih, akhirnya memutuskan untuk tidak memvaksin anak saya sendiri.",https://www.threads.com/@bapaksiorli/post/DXk8q0zk6Ym,"",82,0,2500,0,NaN
327,snarkbat,2024-12-15T00:52:39.000Z,"Hi - My name is Elsa. I have Congenital Rubella Syndrome. Hi - My name is Elsa. I have Congenital Rubella Syndrome. Oh - you don’t know what that is because no one you know has it! That’s cool. I like that. Oh - you don’t know what that is because no one you know has it! That’s cool. I like that. That’s because of the MMR vaccine. That’s because of the MMR vaccine. Most people with my condition don’t survive infancy. Those that do live with often significant disabilities 1/2 Most people with my condition don’t survive infancy. Those that do live with often significant disabilities",https://www.threads.com/@snarkbat/post/DDlF783SLFQ,"",57,0,10000,0,NaN
328,dr_aldi_obgyn,2024-07-28T07:00:21.000Z,"dr_aldi_obgynVerified Infeksi: Infeksi selama kehamilan, seperti cytomegalovirus (CMV), rubella, toksoplasmosis, atau sifilis, dapat menyebabkan IUGR.  Translate Infeksi: Infeksi selama kehamilan, seperti cytomegalovirus (CMV), rubella, toksoplasmosis, atau sifilis, dapat menyebabkan IUGR.",https://www.threads.com/@dr_aldi_obgyn/post/C99QugKyX3a,"",0,0,0,0,NaN
329,harlettebeauty,2026-05-24T09:30:02.000Z,"harlettebeautyVerified Tunjukin dong foto anak kalian yg gemes itu??!! 😭😭🥺🥺😍😍  Translate Tunjukin dong foto anak kalian yg gemes itu??!! 😭😭🥺🥺😍😍",https://www.threads.com/@harlettebeauty/post/DYt2etoD4pW,"Bayilucu",0,0,0,0,NaN
330,kic2604,2026-05-13T02:57:23.000Z,"My daughter contacted me asking if she had received both doses of the rubella vaccine MMR. It wasn’t noted in her digital health record and a blood test reported low rubella antibodies.  I said of course. I’m a caring mother and referred her to the blue book new mothers were given when giving birth in the ACT, Australia. It has all her vaccines recorded as well as birth details and baby health visits. I had kept the book and passed it on to her.  #Canberra #Australia My daughter contacted me asking if she had received both doses of the rubella vaccine MMR. It wasn’t noted in her digital health record and a blood test reported low rubella antibodies.  I said of course. I’m a caring mother and referred her to the blue book new mothers were given when giving birth in the ACT, Australia. It has all her vaccines recorded as well as birth details and baby health visits. I had kept the book and passed it on to her.  #Canberra #Australia",https://www.threads.com/@kic2604/post/DYQ0zTwmdyU,"vaccines",0,0,0,0,NaN
331,perryrogers05,2026-05-08T18:58:42.000Z,"Hey Emily, Looks like you are in a cult, so your brain isn’t able to process information correctly. Hey Emily, Looks like you are in a cult, so your brain isn’t able to process information correctly. You benefit every day from the fact that most people aren’t selfish like you.  That’s right, the reason that you don’t get small pox, measles, rubella or polio is because most of us care for others (and ourselves) and do our part in helping others. But here you are, going on with your bullshit and spreading your disinformation, putting other people in harm’s way. So, you can fuck all the way off. You benefit every day from the fact that most people aren’t selfish like you.  That’s right, the reason that you don’t get small pox, measles, rubella or polio is because most of us care for others (and ourselves) and do our part in helping others. But here you are, going on with your bullshit and spreading your disinformation, putting other people in harm’s way. So, you can fuck all the way off.",https://www.threads.com/@perryrogers05/post/DYFq1y9mVZF,"",0,0,0,0,NaN
332,jimalwine,2024-11-16T01:40:40.000Z,"Let’s talk about VIROLOGY my area of research for 50 years.  I’ve seen several posts that imply that many viral diseases, especially ones like mumps, measles, rubella and chickenpox, are no more that an inconvenience.  That, I guess, is a way to deny vaccines’ use.  It’s a pretty cavalier and naïve way to think about viral diseases.  Let’s make it clear, all viral infections leave you altered in some way, greater or lesser. 1/8 Let’s talk about VIROLOGY my area of research for 50 years.  I’ve seen several posts that imply that many viral diseases, especially ones like mumps, measles, rubella and chickenpox, are no more that an inconvenience.  That, I guess, is a way to deny vaccines’ use.  It’s a pretty cavalier and naïve way to think about viral diseases.  Let’s make it clear, all viral infections leave you altered in some way, greater or lesser.",https://www.threads.com/@jimalwine/post/DCagYQ8RNwX,"",0,0,1300,0,NaN
333,chocothorne,2026-05-14T21:46:59.000Z,"Why “Mumps , ￼ Measles  and Rubella vaccine “is mandatory for children  entering sec school !! I just don’t trust these things anymore Why “Mumps , ￼ Measles  and Rubella vaccine “is mandatory for children  entering sec school !! I just don’t trust these things anymore",https://www.threads.com/@chocothorne/post/DYVa3jNj6b1,"",0,0,0,0,NaN
334,twishafromtwitter,2024-12-13T21:19:13.000Z,"FUN FACT: Measles, polio, diphtheria, mumps, rubella and tetanus are six once-common illnesses that vaccines have contained for decades, saving many millions of lives. FUN FACT: Measles, polio, diphtheria, mumps, rubella and tetanus are six once-common illnesses that vaccines have contained for decades, saving many millions of lives.",https://www.threads.com/@twishafromtwitter/post/DDiItyYvMsK,"",0,0,2200,0,NaN
335,sugarglidergirl2026,2026-01-06T20:17:13.000Z,"I don’t get anti-vaxxers. Do they see measles, mumps, Hep A and B, rubella, flu, COVID, and RSV and just say “yes, please, I’ll take a little bit of everything on the menu”? Do people actually like being sick? I don’t get anti-vaxxers. Do they see measles, mumps, Hep A and B, rubella, flu, COVID, and RSV and just say “yes, please, I’ll take a little bit of everything on the menu”? Do people actually like being sick?",https://www.threads.com/@sugarglidergirl2026/post/DTLq2KIEnc_,"vaccines",0,0,0,0,NaN
336,usaaan_,2026-05-04T03:14:50.000Z,"Moms kalian tim imunisasi di bidan, di DSA, atau di puskesmas ya? vaksin nya sama aja kan ya atau beda? Moms kalian tim imunisasi di bidan, di DSA, atau di puskesmas ya? vaksin nya sama aja kan ya atau beda? noted : yg kontra imunisasi ga ditanya🙏🏻  Translate noted : yg kontra imunisasi ga ditanya🙏🏻",https://www.threads.com/@usaaan_/post/DX5rpMGCW-b,"imunisasi",0,0,0,0,NaN
337,pickyorchid,2026-05-09T15:53:44.000Z,"Kemarin ini pas kontrol terakhir, obgyn ku ada saranin 3 vaksin untuk di TM 3: - Vaksin Influenza - Vaksin RSV - Vaksin TDAP Kemarin ini pas kontrol terakhir, obgyn ku ada saranin 3 vaksin untuk di TM 3: - Vaksin Influenza - Vaksin RSV - Vaksin TDAP Adakah ibu-ibu yg punya pengalaman terkait 3 vaksin ini? Itu ada efek samping gimana gak ya? Soalnya plus poinnya antibodinya bisa dapet ke calon baby nya 👶  Translate Adakah ibu-ibu yg punya pengalaman terkait 3 vaksin ini? Itu ada efek samping gimana gak ya? Soalnya plus poinnya antibodinya bisa dapet ke calon baby nya 👶",https://www.threads.com/@pickyorchid/post/DYH6d3xk4oT,"bumil",0,0,23,0,NaN
338,andyn.pratiwi,2026-04-21T18:09:06.000Z,"MALANG Info vaksin HPV donggg Dimanaaa  Dan yg uda vaksin, ada efek ngga beberapa hari setelah suntik? MALANG Info vaksin HPV donggg Dimanaaa  Dan yg uda vaksin, ada efek ngga beberapa hari setelah suntik? Makasi  Translate",https://www.threads.com/@andyn.pratiwi/post/DXZzpoGj5hU,"",0,0,0,0,NaN
339,ragilkurniawn,2026-03-16T02:52:12.000Z,"Webinar saya face to face dengan pakdhe Indro . Bab vaksin adenovirus dan mRNA. Webinar saya face to face dengan pakdhe Indro . Bab vaksin adenovirus dan mRNA. Menurut pakde Indro, kedua basis vaksin tersebut berbahaya. Menyebabkan kematian mendadak, gangguan syaraf,  gagal ginjal dan ke-ngerian lainnya. Menurut pakde Indro, kedua basis vaksin tersebut berbahaya. Menyebabkan kematian mendadak, gangguan syaraf,  gagal ginjal dan ke-ngerian lainnya. Narasi tersebut ditambah dengan foto orang2 yang meninggal secara random di medsos. Diambil fotonya lalu diberi narasi seolah membenarkan kata2nya. Lucu😆 Narasi tersebut ditambah dengan foto orang2 yang meninggal secara random di medsos. Diambil fotonya lalu diberi narasi seolah membenarkan kata2nya. Lucu😆 Saya putuskan ikut webinar dengan biaya 25 ribu. Saya penasaran, apa dasar Argumentasinya.  Translate 1/3 Saya putuskan ikut webinar dengan biaya 25 ribu. Saya penasaran, apa dasar Argumentasinya.",https://www.threads.com/@ragilkurniawn/post/DV7eGgAE_M1,"",0,0,0,0,NaN
340,dian.simamora,2026-05-11T06:13:29.000Z,"Besok kontrol tumbuh kembang ke DSA sekalian vaksin BCG. Sharing donk moms efek samping BCG apa ya? Dan apa yg hrus aku siapin sebelum dan sesudah vaksin? Trus kalo malam rewel ga? Atau gak berefek apa2 ? #vaksin #imunisasi #vaksinBCG  Translate Besok kontrol tumbuh kembang ke DSA sekalian vaksin BCG. Sharing donk moms efek samping BCG apa ya? Dan apa yg hrus aku siapin sebelum dan sesudah vaksin? Trus kalo malam rewel ga? Atau gak berefek apa2 ? #vaksin #imunisasi #vaksinBCG",https://www.threads.com/@dian.simamora/post/DYMBpzyk2RX,"Mom Threads",0,0,0,0,NaN
341,wahyuigaman,2026-05-08T07:52:15.000Z,"hari ini vaksin DPT 1, demamnya udah segini. ini udah boleh diberikan paracetamol drops kan ya? tadi bidannya ngomong jangan dulu diberikan obat kalo belum demam  Translate hari ini vaksin DPT 1, demamnya udah segini. ini udah boleh diberikan paracetamol drops kan ya? tadi bidannya ngomong jangan dulu diberikan obat kalo belum demam",https://www.threads.com/@wahyuigaman/post/DYEekisFPSC,"",0,0,0,0,NaN
342,dokterkodya,2026-02-09T03:52:21.000Z,"""Kenapa sih Dokter/Perawat jarang ngomongin KIPI (efek samping) sebelum nyuntik? Kok kayak ditutup-tutupi? Jangan-jangan bahaya ya?"" ""Kenapa sih Dokter/Perawat jarang ngomongin KIPI (efek samping) sebelum nyuntik? Kok kayak ditutup-tutupi? Jangan-jangan bahaya ya?"" ​Pertanyaan wajar. Kesannya kami pelit informasi atau mau menjebak. ​Pertanyaan wajar. Kesannya kami pelit informasi atau mau menjebak. Padahal alasannya murni sains dan psikologis, bukan konspirasi. Padahal alasannya murni sains dan psikologis, bukan konspirasi. ​Mari kita buka ""Dapur Vaksin"" dan alasan kenapa kami diam.  Translate 1/9 ​Mari kita buka ""Dapur Vaksin"" dan alasan kenapa kami diam.",https://www.threads.com/@dokterkodya/post/DUhdKfQARrZ,"Mas Kipli",0,0,0,0,NaN
343,melindanury,2026-02-02T09:30:41.000Z,"Siapaa yang dulu kasta kastaan vaksin, sinovac, astrazeneca,pfizer,moderna, sinopharm?? Siapaa yang dulu kasta kastaan vaksin, sinovac, astrazeneca,pfizer,moderna, sinopharm?? Sudah merasakan efek samping apa sekarang?  Translate Sudah merasakan efek samping apa sekarang?",https://www.threads.com/@melindanury/post/DUQCUUmkuRy,"",1600,0,813,0,NaN
344,drtio.pediatrics,2026-05-16T13:04:21.000Z,"drtio.pediatricsVerified Setelah vaksin influenza, kok anak malah jadi batuk atau berdahak? Setelah vaksin influenza, kok anak malah jadi batuk atau berdahak? Ini hal yang cukup sering bikin orang tua jadi kepikiran ya, Ma.  Translate 1/7 Ini hal yang cukup sering bikin orang tua jadi kepikiran ya, Ma.",https://www.threads.com/@drtio.pediatrics/post/DYZope6E2-J,"",0,0,0,0,NaN
