index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
"507","Wulan Wulan","2026-03-09T11:07:00.000Z","sangat bahaya Bun KLO kena air sama angin jadi dua2nya itu dihindari sampai sembuh tetap dalam rumah","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"508","Wah Yono","2026-03-09T11:12:00.000Z","Untung gak dicampakkan","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"509","Opel Sukses","2026-03-09T12:03:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"510","Opel Sukses","2026-03-09T12:03:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"511","Opel Sukses","2026-03-09T12:03:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"512","Aqilla Dinda","2026-03-09T12:53:00.000Z","apakah campak sama gabakan itu beda?","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"513","Mbak Encuss","2026-03-09T13:17:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"514","Lestriana","2026-03-09T13:23:00.000Z","Listia","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"515","Fevi Yuriandika","2026-03-08T20:24:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"516","Embuk Alif Azka","2026-03-08T20:29:00.000Z","Allhmdulillah smua anak syaa vaksin lengkap smuaa","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"517","Wulan Wulan","2026-03-08T21:07:00.000Z","sangat bahaya Bun KLO kena air sama angin jadi dua2nya itu dihindari sampai sembuh tetap dalam rumah","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"518","Wah Yono","2026-03-08T21:12:00.000Z","Untung gak dicampakkan","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"519","Opel Sukses","2026-03-08T22:03:00.000Z","Mohon maaf comment tidak dapat saya jawab semua,“Follow & langganan dulu ya, biar dapat waktu spesial, bukan waktu sisa ” https://www.facebook.com/klinik.yuriandika/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/klinik.yuriandika/posts/pfbid0aCC9f5rm64dMuFfYWK8TSqUZdsWL6SHrr8sPpLFLzFxZqs4t4TqppqaGFHiFkT8Zl"
"520","Sri Mahyuni","2026-06-10T09:10:00.000Z","keuntungan berlangganan https://www.facebook.com/sri.mahyuni.960392/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"521","Suci Aulia","2026-06-10T12:25:00.000Z","dikasi minum air kelapa sama madu kk biar ndang keluar semua krumutnnya","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"522","Akak Cimoyy","2026-06-13T08:45:00.000Z","Anakku sampai 42°sampai kejang kejang kk","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"523","Nur Nazira","2026-06-10T11:43:00.000Z","Mkan ny anak KK mau KK imunisasi Kn KK srik, bnyk penyakit aneh "" skrg","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"524","Hesti Ningsih","2026-06-10T09:53:00.000Z","Sedih kali rasanya kalo anak sakit","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"525","Lia Elvina II","2026-06-10T10:01:00.000Z","Bawa berobat ke dokter apa pke obat kampung kk?","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"526","Mbak Riya","2026-06-10T13:09:00.000Z","Cepat sembuh ya titi syg","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"527","Tri Muliyana","2026-06-10T09:41:00.000Z","Cepat sehat ya dek","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"528","Mom's Della'sasya","2026-06-10T12:33:00.000Z","Mknya suka heran SM org tua yg GK ngasih ank ny d posyandu dk..smntara pnyakit skrg aneh aneh dn gampang menyebar ny","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"529","Sri Mahyuni","2026-06-09T19:10:00.000Z","keuntungan berlangganan https://www.facebook.com/sri.mahyuni.960392/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"530","Suci Aulia","2026-06-09T22:25:00.000Z","dikasi minum air kelapa sama madu kk biar ndang keluar semua krumutnnya","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"531","Akak Cimoyy","2026-06-12T18:45:00.000Z","Anakku sampai 42°sampai kejang kejang kk","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"532","Nur Nazira","2026-06-09T21:43:00.000Z","Mkan ny anak KK mau KK imunisasi Kn KK srik, bnyk penyakit aneh "" skrg","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"533","Hesti Ningsih","2026-06-09T19:53:00.000Z","Sedih kali rasanya kalo anak sakit","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"534","Lia Elvina II","2026-06-09T20:01:00.000Z","Bawa berobat ke dokter apa pke obat kampung kk?","","0","0","0","-1","https://web.facebook.com/sri.mahyuni.960392/posts/pfbid02CDGoKvBbsQvFwZA2aPR6iQPXGSxekMMW9bif2DBEwQgddFdxzezf1ah2FqYfs48vl"
"535","Teguh Swp","2026-03-12T18:26:00.000Z","Belum tentu itu campak, bisa juga karena alergi obat. Banyak makan protein hewani, ikan laut/tawar, ayam kampung,ikan gabus. Dan jangan lupa sayur ijoan.minum air hangat, tidur yg cukup","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"536","Ayu Setyani","2026-03-13T03:11:00.000Z","Kalau lagi minum obat coba berhenti dulu obatnya.dulu anak saya kayak gitu,tapi bukan campak,karena alergi obat.sebelum berobat cuma panas,setelah minum obat malah kayak gitu.","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"537","Pakdhe Indro","2026-03-12T20:50:00.000Z","Divaksin atau tidak, semua manusia tetap akan terkena campak & penyakit campak bisa diatasi secara mandiri tanpa vaksin + tanpa ke RS yg malah menimbulkan korban","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"538","Widi Septiyani","2026-03-12T14:21:00.000Z","Aku jg kmarin sehabis sc selang 5harian jg gtu,, panas gatell alhamdulilah gk nular ke bayinya","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"539","Kartini Tini","2026-03-13T02:23:00.000Z","Ya benar ank ku masih umur 2 tahun kenak campak..Uda satu Minggu demam..blm turun jga","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"540","Bisqis Dewi Rida Rhida","2026-03-13T02:50:00.000Z","Itu alergi obat dlu sya jg seperti itu hbis oprasi ceasar badan smpe wajah gtal2 panas","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"541","Devi Sri","2026-03-12T20:33:00.000Z","Ya, benar KA, ibuku juga mengalami kudis,","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"542","Zaa Ariza","2026-03-12T20:24:00.000Z","Campak itu kan emang bakalan di alamin manusia sekali seumur hidup . Mungkin itu ibu belum pernah kena campak . Jadi baru kena skrng . Soal nya aku kena campak aja pas 3 SMA","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"543","Ross Inna","2026-03-13T03:06:00.000Z","Baru habis kena, gejala awal mau kena sendi2 semua terasa sakit.","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"544","Annisa Nadira Putri","2026-03-12T15:45:00.000Z","Aku abis SC juga gtu 5harian abis SC itu alergi antibiotik katanya ga kpn2 selang 3hari hilang","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"545","Teguh Swp","2026-03-12T04:26:00.000Z","Belum tentu itu campak, bisa juga karena alergi obat. Banyak makan protein hewani, ikan laut/tawar, ayam kampung,ikan gabus. Dan jangan lupa sayur ijoan.minum air hangat, tidur yg cukup","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"546","Ayu Setyani","2026-03-12T13:11:00.000Z","Kalau lagi minum obat coba berhenti dulu obatnya.dulu anak saya kayak gitu,tapi bukan campak,karena alergi obat.sebelum berobat cuma panas,setelah minum obat malah kayak gitu.","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"547","Pakdhe Indro","2026-03-12T06:50:00.000Z","Divaksin atau tidak, semua manusia tetap akan terkena campak & penyakit campak bisa diatasi secara mandiri tanpa vaksin + tanpa ke RS yg malah menimbulkan korban","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"548","Widi Septiyani","2026-03-12T00:21:00.000Z","Aku jg kmarin sehabis sc selang 5harian jg gtu,, panas gatell alhamdulilah gk nular ke bayinya","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"549","Kartini Tini","2026-03-12T12:23:00.000Z","Ya benar ank ku masih umur 2 tahun kenak campak..Uda satu Minggu demam..blm turun jga","","0","0","0","-1","https://web.facebook.com/nurmainginselalutersenyummeskisendiri/posts/pfbid02na2hMzqDq2XmKRw1T1SCzhRVy95q9Fa9v1ndN4AeTHAivewajXFjhwuAJ9CVaqEfl"
"550","Putri Febrianti","2026-06-04T10:09:00.000Z","Gaada efek apa2 ka campak mah, semua vaksin gaada efeknya kecuali dpt aja itupun demam 1hari aja","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"551","Lasmi Chinaga Uruk","2026-06-04T13:58:00.000Z","Ngak ada efek apa2 bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"552","YellowPapaya5732","2026-06-04T18:51:00.000Z","Belajar dulu demam itu sebab nya apa","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"553","Sri Rahmawati","2026-06-04T22:32:00.000Z","ga bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"554","Ny Haris","2026-06-04T13:00:00.000Z","Gak","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"555","Fransela Yolanda","2026-06-04T12:38:00.000Z","Ga demam kok mom... Asal Pastikan anak sehat yaa sebelum vaksin","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"556","Putri Febrianti","2026-06-04T10:11:00.000Z","Itu tinggal dpt lanjutan dan campak lanjutan aja","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"557","J Handayani","2026-06-04T22:24:00.000Z","Nggk ka","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"558","Indra Riclovin","2026-06-04T13:49:00.000Z","knpa di buku ku beda ya","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"559","Heyvin","2026-06-04T12:44:00.000Z","Di anakku ga demam bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"560","Putri Febrianti","2026-06-03T20:09:00.000Z","Gaada efek apa2 ka campak mah, semua vaksin gaada efeknya kecuali dpt aja itupun demam 1hari aja","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"561","Lasmi Chinaga Uruk","2026-06-03T23:58:00.000Z","Ngak ada efek apa2 bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"562","YellowPapaya5732","2026-06-04T04:51:00.000Z","Belajar dulu demam itu sebab nya apa","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"563","Sri Rahmawati","2026-06-04T08:32:00.000Z","ga bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"564","Ny Haris","2026-06-03T23:00:00.000Z","Gak","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1346931257505036/"
"565","Ika Dnc","2026-07-10T21:56:00.000Z","Kalau ruam keluar setelah demam turun, itu berarti roseola. Ruam akan berangsur hilang setelah 2 hari. Itu tidak berbahaya, dan bukan krn vaksin MR.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"566","Tong Nian","2026-07-11T03:29:00.000Z","Ankku MMR di Dokter spesialis anak jg dari Bcg Dpt emg GK demam kok, campak aku byar 760 tgl 4 kmren","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"567","Ratni Destria","2026-07-11T04:04:00.000Z","Air kelapa muda di tambah kuning telur ayam kampung... Di campur trus diminum sama anak nya.. Agar semua yg merah2 pada kulit nya keluar semua.. InsyaAllah  cepat sembuh nya.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"568","Bundanya Qya","2026-07-10T11:36:00.000Z","Kemaren anakku habis demam juga kluar ruam bun kata orang panasnya keluar itu.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"569","Rena Renata","2026-07-11T13:10:00.000Z","30rb kok murah bgt ke dsa, dsa mana itu. Anakku vaksin sejauh ini paling murah 1,5jt","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"570","Mey Sulaiman","2026-07-11T06:15:00.000Z","klu d daerah khususnya kamoungw bilang ya sarampa,entr keluar semua it nanti hilang dan badan anak kembali Bersi,klu kata medis it apaya lupa Aq,it jg bahaya klu anak panas dan ngga keluar it bijiw merahnya,bagusnya dia keluar Bun,soalx bxk yang meninggl deg. it klu anak demam dan biji2 merah it ngga keluar mk bahaya","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"571","All Muassirroh","2026-07-11T09:49:00.000Z","Dsa apa bidan bun","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"572","Barra Bayhaki","2026-07-10T13:27:00.000Z","Rabu kemarin anak saya auntik campak, tapi alhamdhulilah tidaak ada demam dan bekas suntikan sampe rumah langsing kompres dan minyak tawon..","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"573","Nyndey","2026-07-10T13:36:00.000Z","ank saya jga habis suntik campak pas tgl 8 kemarin di suntik lengan kiri dan paha kiri alhamdulilah gk demam dan tdk ada muncul merah2 bgtu..sebaiknya di bwa bun di tanyakn kembali biar dpt solusi","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"574","Mawar Merah","2026-07-10T13:38:00.000Z","Kasih air degan ijo bun. Biar keluar semua . Itu panas dalam. Klo keluar gitu alhamdulillah","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"575","Ika Dnc","2026-07-10T07:56:00.000Z","Kalau ruam keluar setelah demam turun, itu berarti roseola. Ruam akan berangsur hilang setelah 2 hari. Itu tidak berbahaya, dan bukan krn vaksin MR.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"576","Tong Nian","2026-07-10T13:29:00.000Z","Ankku MMR di Dokter spesialis anak jg dari Bcg Dpt emg GK demam kok, campak aku byar 760 tgl 4 kmren","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"577","Ratni Destria","2026-07-10T14:04:00.000Z","Air kelapa muda di tambah kuning telur ayam kampung... Di campur trus diminum sama anak nya.. Agar semua yg merah2 pada kulit nya keluar semua.. InsyaAllah  cepat sembuh nya.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"578","Bundanya Qya","2026-07-09T21:36:00.000Z","Kemaren anakku habis demam juga kluar ruam bun kata orang panasnya keluar itu.","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
"579","Rena Renata","2026-07-10T23:10:00.000Z","30rb kok murah bgt ke dsa, dsa mana itu. Anakku vaksin sejauh ini paling murah 1,5jt","","0","0","0","-1","https://web.facebook.com/groups/499529556413797/posts/1055193537514060/"
